Date,High_Low_Mean_3,High_Low_Mean_6,High_Low_Mean_9,High_Low_Mean_12,High_Low_Mean_18,High_Low_Mean_24,High_Low_Mean_30,High_Low_Mean_36,High_Low_Mean_42,High_Low_Mean_48,High_Low_Mean_54,High_Low_Mean_60
2006-10-17,11.389999866485596,11.389999866485596,11.460000038146973,11.829999923706055,12.079999923706055,12.074999809265137,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.234999656677246,13.444999694824219
2006-10-18,11.46999979019165,11.389999866485596,11.460000038146973,11.829999923706055,12.079999923706055,12.079999923706055,12.614999771118164,12.614999771118164,12.614999771118164,12.795000076293945,13.234999656677246,13.444999694824219
2006-10-19,11.404999732971191,11.389999866485596,11.420000076293945,11.695000171661377,11.829999923706055,12.079999923706055,12.34499979019165,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.444999694824219
2006-10-20,11.134999752044678,11.234999656677246,11.234999656677246,11.304999828338623,11.674999713897705,11.924999713897705,12.194999694824219,12.464999675750732,12.464999675750732,12.464999675750732,13.084999561309814,13.294999599456787
2006-10-23,11.00499963760376,11.234999656677246,11.234999656677246,11.304999828338623,11.674999713897705,11.924999713897705,11.924999713897705,12.464999675750732,12.464999675750732,12.464999675750732,13.084999561309814,13.294999599456787
2006-10-24,10.855000019073486,11.234999656677246,11.234999656677246,11.264999866485596,11.674999713897705,11.924999713897705,11.924999713897705,12.464999675750732,12.464999675750732,12.464999675750732,13.084999561309814,13.294999599456787
2006-10-25,10.9350004196167,11.134999752044678,11.234999656677246,11.234999656677246,11.674999713897705,11.924999713897705,11.924999713897705,12.464999675750732,12.464999675750732,12.464999675750732,13.084999561309814,13.084999561309814
2006-10-26,10.87000036239624,11.00499963760376,11.234999656677246,11.234999656677246,11.674999713897705,11.924999713897705,11.924999713897705,12.464999675750732,12.464999675750732,12.464999675750732,12.644999980926514,13.084999561309814
2006-10-27,10.730000019073486,10.855000019073486,11.234999656677246,11.234999656677246,11.539999961853027,11.674999713897705,11.924999713897705,12.194999694824219,12.464999675750732,12.464999675750732,12.464999675750732,13.084999561309814
2006-10-30,10.950000286102295,10.950000286102295,11.134999752044678,11.234999656677246,11.304999828338623,11.674999713897705,11.924999713897705,12.194999694824219,12.464999675750732,12.464999675750732,12.464999675750732,13.084999561309814
2006-10-31,10.980000019073486,10.950000286102295,11.00499963760376,11.234999656677246,11.304999828338623,11.674999713897705,11.924999713897705,11.924999713897705,12.464999675750732,12.464999675750732,12.464999675750732,13.084999561309814
2006-11-01,11.285000324249268,11.075000286102295,11.059999942779541,11.234999656677246,11.264999866485596,11.674999713897705,11.924999713897705,11.924999713897705,12.464999675750732,12.464999675750732,12.464999675750732,13.084999561309814
2006-11-02,11.325000286102295,11.115000247955322,11.115000247955322,11.134999752044678,11.234999656677246,11.674999713897705,11.924999713897705,11.924999713897705,12.464999675750732,12.464999675750732,12.464999675750732,13.084999561309814
2006-11-03,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,11.184999942779541,11.625,11.875,11.875,12.414999961853027,12.414999961853027,12.414999961853027,12.595000267028809
2006-11-06,11.050000190734863,11.050000190734863,11.050000190734863,11.050000190734863,11.184999942779541,11.490000247955322,11.625,11.875,12.144999980926514,12.414999961853027,12.414999961853027,12.414999961853027
2006-11-07,10.885000228881836,11.050000190734863,11.050000190734863,11.050000190734863,11.184999942779541,11.255000114440918,11.625,11.875,12.144999980926514,12.414999961853027,12.414999961853027,12.414999961853027
